Tweet,Aspek,Sentiment_Score,Sentiment
nek udan full banjir sak dal dal,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan banjir akibat curah hujan tinggi utama daerah dekat,jenis cuaca ekstrem,-2,Negatif
jakarta banjir bawah pimpin anies sampah muncul dimana2 bahkan luar jakarta bawah pimpin pj heru jakarta banjir minim sampah hebat pj heru mampu limitasi sampah jakarta,jenis cuaca ekstrem,-1,Negatif
closingan feb awal banjir akhir mamam enak lancar luncyuurr,jenis cuaca ekstrem,-1,Negatif
lima tahun selalu update nyata penasaran apa nyata baru ikn selesai nyata ikn dampak banjir bahkan musibah lain tunggu,jenis cuaca ekstrem,-1,Negatif
kok diem diembae jakarta banjir,jenis cuaca ekstrem,-1,Negatif
garagara nungguin update tiap landing akhir last landing banjir pecah bgt nang kek org patah hati haru pol to the moon,jenis cuaca ekstrem,-1,Negatif
jakarta banjir nohmana suara kodok nya,jenis cuaca ekstrem,-1,Negatif
kalo liat daerah klp gading banjir kadang rasa syukur karna pindah situ jadi aktivitas ga ganggu,jenis cuaca ekstrem,-1,Negatif
tumben gak brisik banjir jakarta kok quick count beda sama real count qc kalo gak salah mentok 255 rc perhatiin rajin naeknya sampe udah 298 hmmm,jenis cuaca ekstrem,-1,Negatif
anjirr dulu daerah rumah dalem sampe yg bikin perahu kayuuu asal luu tauu wwkkw tiap pagi bokap kalo ga terjang banjir gendong buat sekolah nyewa perahuuu sampe tempat yg engga kena banjir tp seru dulu banjir mas bening,jenis cuaca ekstrem,-3,Negatif
emang pantes sih kakkk kamu pusat bangkit listrik tenaga keren jakarta banjir yg salah tetap anies kerrreeenn sekali kamu kakkkk,jenis cuaca ekstrem,-1,Negatif
abis dengerin rumah jadi banjir mak pak maafin anak perempuan yg gengsi setinggi burj khalifa bikin bahagia doain adek selalu,jenis cuaca ekstrem,-1,Negatif
jkt banjir tu biasa pling nyinyir nomerouno skrg kog kicep congor,jenis cuaca ekstrem,-1,Negatif
hari banjir besar beberapa titik jakarta serius heru budi bom kabar lawak,jenis cuaca ekstrem,-1,Negatif
bu jakarta banjir nih gak teriak teriak,jenis cuaca ekstrem,-1,Negatif
tukang kritik banjir jakarta mati,jenis cuaca ekstrem,-1,Negatif
min jakarta banjir min kok nyerocos min mana suka nge blok min bangun jakarta banjirr,jenis cuaca ekstrem,-1,Negatif
ril kok bokap kan dulu kerja daerah pulomas jd emg udh biasa tiap musim banjir tuh dr rumah bekel baju ganti sendal jepit mobil parkir daerah yg surut naik perahu karet kantor trs sempet bbrp tahun sblm skrg ga alami banjir,jenis cuaca ekstrem,-2,Negatif
kan mah atas banjir akn mudah jdi persiden mlh sekarang ga urus banjir urus nya ank kolega nya hii,jenis cuaca ekstrem,-2,Negatif
cak ancol banjir tuh,jenis cuaca ekstrem,-1,Negatif
emang pantes sih kakkk kamu pusat bangkit listrik tenaga keren jakarta banjir yg salah tetap anies kerrreeenn sekali kamu kakkkk,jenis cuaca ekstrem,-1,Negatif
brimob polda sulsel gerak cepat evakuasi longsor bonglo bastem utara kab luwu sulawesi selatan senin pagi 2622024 kabupaten luwu sulawesi selatan guncang buah bencana tanah longsor jadi desa bonglo camat bastem utara,tanggapan pemerintah atau masyarakat,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan banjir akibat curah hujan tinggi,jenis cuaca ekstrem,-2,Negatif
sibuk nguras rumah yg kerendem banjir lutut om,jenis cuaca ekstrem,-1,Negatif
lima tahun selalu update nyata penasaran apa nyata baru ikn selesai nyata ikn dampak banjir bahkan musibah lain tunggu,jenis cuaca ekstrem,-1,Negatif
jokowi cangkeme sering bgt molak malik suka hati g percaya dukung harus nuntut ucapannyasetelah jadi presiden banjir tangan,jenis cuaca ekstrem,-1,Negatif
banjir era gubernur sudah nama genang faham,jenis cuaca ekstrem,-1,Negatif
udh banjir rad rumah is out now,jenis cuaca ekstrem,-1,Negatif
brimob polda sulsel gerak cepat evakuasi longsor bonglo bastem utara kab luwu sulawesi selatan senin pagi 2622024 kabupaten luwu sulawesi selatan guncang buah bencana tanah longsor jadi desa bonglo camat bastem utara,tanggapan pemerintah atau masyarakat,-1,Negatif
kurang banjir banjir,jenis cuaca ekstrem,-2,Negatif
jakarta banjir,jenis cuaca ekstrem,-1,Negatif
panas macet banjir,jenis cuaca ekstrem,-1,Negatif
anjrit ngebayangin lg mana tapak sini tuh malah kyk sop banjir kuah nya,jenis cuaca ekstrem,-1,Negatif
bencana alam tanah longsor landa wilayah kabupaten luwu sulawesi selatan tim sar gabung tnipolri bpbd instansi kait peran negeri gotong royong laku cari evakuasi korban nyata timbun tanah,tanggapan pemerintah atau masyarakat,-1,Negatif
memang banjir jadi gubernur g sesuai bacot nya waktu debat ahok makanya kalah pilpres koid,jenis cuaca ekstrem,-1,Negatif
bencana alam tanah longsor landa wilayah kabupaten luwu sulawesi selatan tim sar gabung tnipolri bpbd instansi kait peran negeri gotong royong laku cari evakuasi korban nyata timbun tanah,tanggapan pemerintah atau masyarakat,-1,Negatif
sakit hati timbul banjir,jenis cuaca ekstrem,-1,Negatif
tjuamik kerja gading dr akhir 2015 baru ga dapet banjir gading tuh mulai feb 2020 feb 2024nya banjir miris kemaren org gading ngebroadcast ig milu kalau jd ga apalotis lg liat banjir gading tangan tgl 14 febnya banjir,jenis cuaca ekstrem,-4,Negatif
bencana tanah longsor lampung barat timbul banyak korban salah satu ibu polri laku evakuasi ibu yg jebak macet peran untuknegeri,tanggapan pemerintah atau masyarakat,-1,Negatif
sibuk nguras rumah yg kerendem banjir lutut om,jenis cuaca ekstrem,-1,Negatif
suara2 merdu psi lihat banjir gin apa krm tdk lolos senayan,jenis cuaca ekstrem,-1,Negatif
jakarta banjir tuh mana ria udeh sumpel mulut lu pade,jenis cuaca ekstrem,-1,Negatif
banjir bukan nya air ngantri,jenis cuaca ekstrem,-1,Negatif
ru heru jangan modol aja ru urus banjir tuh,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan banjir akibat curah hujan tinggi,jenis cuaca ekstrem,-2,Negatif
ujan ujan ujan banjir,jenis cuaca ekstrem,-1,Negatif
himbauan bmkg terus pantau kondisi cuaca ubah dasar data analisas kini lama 247 masyarakat dihimbau tetap waspada laku langkahlangkah antisipatif tingkat curah hujan yg potensi jadi dlm minggu depan,prediksi cuaca,-1,Negatif
banjir nunmul,jenis cuaca ekstrem,-1,Negatif
lalu salah satu anak usaha area mus banyuasin sumatera selatan persero turut partisipasi bantu korban banjir desa rantau sialang 17 februari 2024 lalu salur bahan makan upa beras konsumsi lama masa evakuasi,jenis cuaca ekstrem,-1,Negatif
psi lama goblog ga mau nuntut nagih janji omong presiden ttg banjir malah nyerang anies terus yg g janji skr heru mingkem kicep semua tuh uki dkk,jenis cuaca ekstrem,-1,Negatif
malah senang jakarta banjir sekarang bukan krn tdk peduli benci buka mata utama yg banjir rumah artis,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan banjir akibat curah hujan tinggi,jenis cuaca ekstrem,-2,Negatif
banjir abangkuh,jenis cuaca ekstrem,-1,Negatif
nek udan full banjir sak dal dal,jenis cuaca ekstrem,-1,Negatif
bukan gak urgen buat apa bahas jpo banjir yg sedang jadi gak lu bahas susah orang kemarin yg telat kantor macet malah bahas jpo yg bukan urgent hari dulu waktu anis banjir dikit sj rame sekarang adem sj padahal banjir mana,jenis cuaca ekstrem,-3,Negatif
banjir azab kecil buat sekutu sakit hati,jenis cuaca ekstrem,-1,Negatif
pagipagi dah banjir hmm,jenis cuaca ekstrem,-1,Negatif
bim lu ndak ngomong soal banjir well utk apa ngomong wong anggar tanggulang banjir potong tar pusing kl tahu siapa yg motong anggar ndak pingin serbu berjilid2 sama anggota cult,jenis cuaca ekstrem,-2,Negatif
pagipagi dah banjir hmm,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan,jenis cuaca ekstrem,-1,Negatif
tuh tau banjir jkt ig yg muncul waktuline,jenis cuaca ekstrem,-1,Negatif
bner tuh olympus bneran banjir scatter sering cuan,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan,jenis cuaca ekstrem,-1,Negatif
kapolsek piyungan akp amir machmud sikom sama personel polsek rawan warga masyarakat laku evakuasi pohon tumbang jalan dusun gedong srimartani piyungan jalan dusun ngantunan prayan srimulyo piyungan bantul,tanggapan pemerintah atau masyarakat,-1,Negatif
bah abah kacau nih banjir paraahhh,jenis cuaca ekstrem,-1,Negatif
politik move on rezim belum banyak gagal tetep lanjut move on palelu bejedut bangunin heru suruh nanganin banjir coba,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan,jenis cuaca ekstrem,-1,Negatif
kok twitter sepi banjir jakarta hari edit,jenis cuaca ekstrem,-1,Negatif
siap banget banjir air mata nih sal rumah is out now,jenis cuaca ekstrem,-1,Negatif
waktu gubernur aniesedan lama 5 thn banjir turun hujan,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan,jenis cuaca ekstrem,-1,Negatif
jakarta banjir tuh kok gak lg bunyi picek,jenis cuaca ekstrem,-1,Negatif
bencana alam tanah longsor landa wilayah kabupaten luwu sulawesi selatan tim sar gabung tnipolri bpbd instansi kait peran negeri gotong royong laku cari evakuasi korban nyata timbun tanah,tanggapan pemerintah atau masyarakat,-1,Negatif
aksi sigap personel kodim 1403palapa bantu proses evakuasi korban bencana tanah longsor desa bonglo kabupaten luwu,tanggapan pemerintah atau masyarakat,-1,Negatif
abis dengerin rumah jadi banjir mak pak maafin anak perempuan yg gengsi setinggi burj khalifa bikin bahagia doain adek selalu,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan,jenis cuaca ekstrem,-1,Negatif
abis dengerin rumah jadi banjir mak pak maafin anak perempuan yg gengsi setinggi burj khalifa bikin bahagia doain adek selalu,jenis cuaca ekstrem,-1,Negatif
nih temen kntr gasuka sm abah krn wkt beliau njabat rumah banjir tanya kpn rumah ga kbanjiran pas musim banjir kaga pnh kok ga benci yg laen that s an interesting question hm,jenis cuaca ekstrem,-2,Negatif
syukur klo gitu tpi oke lah hari surut dulu chi pernah sampe 4 hari banjir paha hampir pinggang listrik padam jg lama 4 hari bad moment bgt sih soal ga main hp sama sekali sama gelap2pan,jenis cuaca ekstrem,-1,Negatif
waspada hujan lebat serta petir angin kencang ingat dini bmkg kait prakira cuaca yogyakarta 29 februari,prediksi cuaca,-1,Negatif
jakarta lg banjir diem diem aja sih bukan psi yg kenal,jenis cuaca ekstrem,-1,Negatif
dulu tukang kayu solo bilang begini kalau jadi presiden makin mudah tanggulang banjir jakarta lupa nama nya siapa ingat kata nya,jenis cuaca ekstrem,-1,Negatif
banjir tu jkt mana loooo oia kan gubernur heru budi bukan anies,jenis cuaca ekstrem,-1,Negatif
salah anies tuh pokok banjir longsor gempa bumi tsunami gunung letus semua salah anies,jenis cuaca ekstrem,-1,Negatif
jakarta banjir nooohburuan ngonten,jenis cuaca ekstrem,-1,Negatif
tim sar gabung tnipolri bpbd instansi kait peran negeri gotong royong laku cari evakuasi korban timbun tanah akibat bencana tanah longsor kabupaten luwu,tanggapan pemerintah atau masyarakat,-1,Negatif
kapok banjir dukung cerdas cuma nyinyir pak anies,jenis cuaca ekstrem,-1,Negatif
22c asa 38c panas banget banjir keringet,jenis cuaca ekstrem,-1,Negatif
woooiiiii tanyain jakarta banjir kok g da bacot nya woi ngambang,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan,jenis cuaca ekstrem,-1,Negatif
hidup era tina toon nyanyi bolo sampe ngurus banjir,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan,jenis cuaca ekstrem,-1,Negatif
tukang kritik banjir jakarta mati,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan banjir akibat curah hujan tinggi utama daerah dekat,jenis cuaca ekstrem,-2,Negatif
alhamdulillah limpah ruah banjir,jenis cuaca ekstrem,-1,Negatif
sinj dewi sayanggg ewe sampek banjir,jenis cuaca ekstrem,-1,Negatif
tumben psi gk teriak banjir dki hehe,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan,jenis cuaca ekstrem,-1,Negatif
woooiiiii tanyain jakarta banjir kok g da bacot nya woi ngambang,jenis cuaca ekstrem,-1,Negatif
bamjir banjir mana suara,jenis cuaca ekstrem,-1,Negatif
bmkg waspada cuaca ekstrem hingga 8 maret 2024,prediksi cuaca,-1,Negatif
capek bangett dapet meme jamet pagipagii pagi yukk semangat moga banjir order,jenis cuaca ekstrem,-1,Negatif
lihat mulai nyenggol dukung 01 kamu deh liat balas lari tan gak nyebutin nama anies hahaha jadi panas kmu tuh protes pj banjir parah,jenis cuaca ekstrem,-1,Negatif
baik mana pakdi awal pak anies megang jakarta hujan deras banjir 4 kali banjir tempat jadi hujan deras stlh tdk pernah banjir nga tau hujan jarang turun daerah kayu tolong krna hujan jarang jkt tp panas bgt jkt masa pak anies,jenis cuaca ekstrem,-2,Negatif
tuh makan tu banjir kemarin bilang anies tukang parkir air mana kok koar koar lelep,jenis cuaca ekstrem,-1,Negatif
politik move on rezim belum banyak gagal tetep lanjut move on palelu bejedut bangunin heru suruh nanganin banjir coba,jenis cuaca ekstrem,-1,Negatif
busett buzzer nya anies tiktok nih gila banget yaa jakarta banjir malah nyalahin anies jelas jelas beliau udah ga jabat,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan,jenis cuaca ekstrem,-1,Negatif
halaaah mana suara banjir jakarta,jenis cuaca ekstrem,-1,Negatif
jakarta sedang kepung banjir mau tanya partaipartai kemarin berisik hakim anies gak suara betulbetul kalian kelompok paylater,jenis cuaca ekstrem,-1,Negatif
banjir genang warga ungsi kerabat,jenis cuaca ekstrem,-1,Negatif
gimana nih banjir 8 jam,jenis cuaca ekstrem,-1,Negatif
pagi moga banjir customer hari,jenis cuaca ekstrem,-1,Negatif
jakarta banjir tuh,jenis cuaca ekstrem,-1,Negatif
jakarta banjir mana lu kok diem aja lu,jenis cuaca ekstrem,-1,Negatif
bros jakarta banjir ko diem bae anjenk,jenis cuaca ekstrem,-1,Negatif
banjir nih buu pakk gak teriak teriak,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan,jenis cuaca ekstrem,-1,Negatif
kelapa gading awal upa rawa area resap air jadi huni wilayah selalu banjir,jenis cuaca ekstrem,-1,Negatif
3x play 3x banjir,jenis cuaca ekstrem,-1,Negatif
hati2 banjir sekarang mmg sengaja biar hening suara satwa liar makin kuat alas rezim jkw utk pindah ibukota hutan ikn,jenis cuaca ekstrem,-1,Negatif
bu jakarta banjir nih gak teriak teriak,jenis cuaca ekstrem,-1,Negatif
hajar dark manusia kagak pernah syukur kalo banjir yg ujan sekarang jakarta ngebacotinnye parah heru deng kayak kgk bakal ngebacotin heru soale gerombol,jenis cuaca ekstrem,-1,Negatif
polri lalu jajar polres tana toraja laku evakuasi cepat korban dampak banjir wilayah camat makale kabupaten tana toraja sulawesi selatan banjir akibat curah hujan tinggi,jenis cuaca ekstrem,-2,Negatif
nih temen kntr gasuka sm abah krn wkt beliau njabat rumah banjir tanya kpn rumah ga kbanjiran pas musim banjir kaga pnh kok ga benci yg laen that s an interesting question hm,jenis cuaca ekstrem,-2,Negatif
mitigasi bencana tsunami peta evakuasi pasang kawasan pantai bantul,tanggapan pemerintah atau masyarakat,-1,Negatif
bahas jpo kan buat mancing aja biar giring buat ngejauh bahas banjir jakarta bahas soal anies umpan yg sangat empuk sekali hahaha,jenis cuaca ekstrem,-1,Negatif
politik move on rezim belum banyak gagal tetep lanjut move on palelu bejedut bangunin heru suruh nanganin banjir coba,jenis cuaca ekstrem,-1,Negatif
mata banjir,jenis cuaca ekstrem,-1,Negatif
dulu tukang kayu solo bilang begini kalau jadi presiden makin mudah tanggulang banjir jakarta lupa nama nya siapa ingat kata nya,jenis cuaca ekstrem,-1,Negatif
kata kakek yg pernah tinggal dki 45 tahun tak ceeitanya jakarta tak banjir karna jakarta lebih rendah muka air laut pak anis paling sukses meminimalisir banjir dki,jenis cuaca ekstrem,-2,Negatif
banjir ooo tengok pasal kiub tomyam kat tiktok dah lah tengah jauh,jenis cuaca ekstrem,-1,Negatif
sinergi manusia peran negeri personel polri sama tim sar gabung evakuasi jenazah korban seret arus banjir wilayah camat panjang kota bandar lampung,jenis cuaca ekstrem,-1,Negatif
pa kabar pekanbaru banjir panas jalan berlobang,jenis cuaca ekstrem,-1,Negatif
audit banjir,jenis cuaca ekstrem,-1,Negatif
lima tahun selalu update nyata penasaran apa nyata baru ikn selesai nyata ikn dampak banjir bahkan musibah lain tunggu,jenis cuaca ekstrem,-1,Negatif
